order_id,customer_id,product_name,category,quantity,unit_price,discount_pct,order_amount,order_date,delivery_date,order_status,shipping_city,shipping_country
ORD100410,CUST00031,Dell XPS 13,Laptops,4,999,0.2,3196.8,2022-03-18,2022-03-26,Cancelled,London,UK
ORD100411,CUST00591,LG 4K Monitor,Monitors,2,449,0.29,637.58,2022-04-01,2022-04-12,Delivered,Osaka,Japan
ORD100412,CUST00208,Sony WH-1000XM5,Audio,3,349,0.22,816.66,2023-07-02,2023-07-03,Processing,Kolkata,India
ORD100413,CUST00666,Pixel 8 Pro,Phones,4,699,0.24,2124.96,2022-04-01,2022-04-15,Returned,Houston,USA
ORD100414,CUST00733,,Wearables,4,799,0.24,2428.96,2022-04-07,2022-04-12,Processing,Bengaluru,India
ORD100415,CUST00484,DJI Mini 4 Pro,Drones,3,759,0.14,1958.22,2025-01-20,2025-01-23,Processing,Sydney,Australia
ORD100416,CUST00329,Mechanical Keyboard,Accessories,5,149,0.16,625.8,2023-12-12,2023-12-19,Shipped,Abu Dhabi,UAE
ORD100417,CUST00356,Dell UltraSharp 27,Monitors,3,399,0.14,1029.42,2023-08-22,2023-08-25,Cancelled,Sydney,Australia
ORD100418,CUST00443,Apple Watch Ultra,Wearables,0,799,0.11,-2844.44,2022-06-27,2022-07-07,Processing,Hyderabad,India
ORD100419,CUST00462,Logitech MX Keys,Accessories,3,89,0.19,216.27,2025-01-09,2025-01-23,Shipped,Delhi,India
ORD100420,CUST_GHOST_4,Logitech MX Keys,Accessories,5,89,0.28,320.4,2025-05-11,2025-05-06,Returned,Toronto,Canada
ORD100421,CUST00836,Samsung Galaxy S24,Phones,5,799,0.04,3835.2,2023-02-26,2023-03-12,Cancelled,Bengaluru,India
ORD100422,CUST00558,LG 4K Monitor,Monitors,1,449,0.3,314.3,2022-03-27,2022-04-05,Delivered,Abu Dhabi,UAE
ORD100423,CUST00681,Laptop Pro 15,Laptops,3,1299,0.28,2805.84,2022-12-04,2022-12-16,Shipped,Sydney,Australia
ORD100424,CUST00750,Logitech MX Keys,Accessories,4,89,0.04,341.76,2024-02-04,2024-02-13,Cancelled,Birmingham,UK
ORD100425,CUST00768,Dell UltraSharp 27,Monitors,2,399,0.17,662.34,2024-04-15,2024-04-27,Delivered,Ahmedabad,India
ORD100426,CUST00772,Sony A7 IV Camera,Cameras,2,2499,0.25,3748.5,2023-01-21,2023-02-02,Delivered,Birmingham,UK
ORD100427,CUST00074,ThinkPad X1,Laptops,4,1199,0.04,4604.16,2023-09-20,2023-09-24,Cancelled,Surat,India
ORD100428,CUST00835,iPhone 15 Pro,Phones,5,999,0.19,4045.95,2023-01-27,2023-01-28,Delivered,Mumbai,India
ORD100429,CUST00848,AirPods Pro 2,Audio,1,249,0.06,-234.06,2022-05-27,2022-05-29,Processing,London,UK
ORD100430,CUST00678,ThinkPad X1,Laptops,4,1199,0.28,3453.12,2024-04-05,2024-04-06,Returned,Surat,India
ORD100431,CUST00312,Logitech MX Keys,Accessories,4,89,0.11,316.84,2024-05-27,2024-06-06,Returned,Manchester,UK
ORD100432,CUST00504,DJI Mini 4 Pro,Drones,5,759,0.01,3757.05,2022-03-06,2022-03-14,Processing,Los Angeles,USA
ORD100433,CUST00882,Laptop Pro 15,Laptops,3,1299,0.21,3078.63,2024-02-25,2024-03-09,Returned,Osaka,Japan
ORD100434,CUST00636,ThinkPad X1,Laptops,4,1199,0.21,3788.84,2023-12-20,2023-12-31,Cancelled,Mumbai,India
ORD100435,CUST_GHOST_2,Dell UltraSharp 27,Monitors,1,399,0.29,283.29,2030-01-01,2024-09-04,Returned,Bengaluru,India
ORD100436,CUST00733,Dell XPS 13,Laptops,2,999,0.22,1558.44,2022-07-12,2022-07-20,Cancelled,Tokyo,Japan
ORD100437,CUST00481,,Accessories,0,89,0.18,145.96,2022-03-12,2022-03-18,Processing,Dubai,UAE
ORD100438,CUST00098,Sony A7 IV Camera,Cameras,2,2499,0.18,4098.36,2022-01-22,2022-02-02,Shipped,Abu Dhabi,UAE
ORD100439,CUST00515,Laptop Pro 15,Laptops,5,1299,0.13,5650.65,2023-01-07,2023-01-15,Processing,Melbourne,Australia
ORD100440,CUST00549,Garmin Fenix 7,Wearables,4,699,1.8,-2124.96,2022-04-10,2022-04-15,Returned,Chennai,India
ORD100441,CUST00463,Fitbit Charge 6,Wearables,4,149,0.05,566.2,2023-08-24,2023-09-07,Shipped,Delhi,India
ORD100442,CUST00113,AirPods Pro 2,Audio,5,249,0.1,1120.5,2022-11-14,2022-11-28,Delivered,Kolkata,India
ORD100443,CUST00397,Canon EOS R6,Cameras,4,2499,0.07,9296.28,2022-12-28,2023-01-10,Cancelled,Delhi,India
ORD100444,CUST00887,AirPods Pro 2,Audio,2,249,0.07,463.14,2025-04-10,2025-04-24,Cancelled,Ahmedabad,India
ORD100445,CUST00143,Sony A7 IV Camera,Cameras,1,2499,0.03,2424.03,2022-09-28,2022-10-10,Returned,Abu Dhabi,UAE
ORD100446,CUST00814,Laptop Pro 15,Laptops,4,1299,0.15,4416.6,2024-05-30,2024-05-31,Returned,Melbourne,Australia
ORD100447,CUST00486,Mechanical Keyboard,Accessories,5,149,0.03,722.65,2022-03-10,2022-03-15,Cancelled,Dubai,UAE
ORD100448,CUST00270,LG 4K Monitor,Monitors,1,449,0.02,440.02,2024-01-03,2024-01-11,Cancelled,Birmingham,UK
ORD100449,CUST00166,Pixel 8 Pro,Phones,2,699,0.04,1342.08,2022-06-26,2022-07-06,Shipped,Sydney,Australia
ORD100450,CUST_GHOST_17,iPhone 15 Pro,Phones,4,999,0.2,3196.8,2024-02-04,2024-02-13,Processing,Manchester,UK
ORD100451,CUST00119,Dell XPS 13,Laptops,2,999,0.17,-1658.34,2025-02-20,2025-02-21,Shipped,Kolkata,India
ORD100452,CUST00719,iPad Pro 12.9,Tablets,3,1099,0.04,3165.12,2024-03-11,2024-03-12,Processing,Delhi,India
ORD100453,CUST00682,Fitbit Charge 6,Wearables,1,149,0.03,144.53,2023-06-29,2023-07-09,Returned,Mumbai,India
ORD100454,CUST00250,AirPods Pro 2,Audio,2,249,0.1,448.2,2024-09-10,2024-09-23,Shipped,Kolkata,India
ORD100455,CUST00102,Canon EOS R6,Cameras,4,2499,0.14,8596.56,2022-12-20,2022-12-15,Returned,Toronto,Canada
ORD100456,CUST00131,Apple Watch Ultra,Wearables,0,799,0.04,767.04,2024-11-10,2024-11-13,Delivered,Manchester,UK
ORD100457,CUST00253,Fitbit Charge 6,Wearables,1,149,0.17,123.67,2024-04-26,2024-05-10,Processing,Ahmedabad,India
ORD100458,CUST00443,Sony WH-1000XM5,Audio,4,349,0.02,1368.08,2022-03-29,2022-04-12,Processing,Osaka,Japan
ORD100459,CUST00744,Dell UltraSharp 27,Monitors,1,399,0.06,375.06,2024-02-05,2024-02-12,Cancelled,Singapore,Singapore
ORD100460,CUST00810,,Phones,2,699,0.14,1202.28,2024-11-09,2024-11-16,Shipped,Ahmedabad,India
ORD100461,CUST00792,DJI Mini 4 Pro,Drones,5,759,0.09,3453.45,2022-06-03,2022-06-10,Returned,Mumbai,India
ORD100462,CUST00722,LG 4K Monitor,Monitors,1,449,0.17,-372.67,2022-10-26,2022-11-08,Delivered,Los Angeles,USA
ORD100463,CUST00666,Sony WH-1000XM5,Audio,4,349,0.08,1284.32,2023-12-01,2023-12-06,Returned,Singapore,Singapore
ORD100464,CUST00482,Logitech MX Keys,Accessories,3,89,0.26,197.58,2030-01-01,2024-11-21,Cancelled,Osaka,Japan
ORD100465,CUST_GHOST_19,Garmin Fenix 7,Wearables,5,699,0.28,2516.4,2025-05-12,2025-05-23,Returned,Hyderabad,India
ORD100466,CUST00502,Canon EOS R6,Cameras,3,2499,0.03,7272.09,2023-12-03,2023-12-12,Returned,Singapore,Singapore
ORD100467,CUST00278,Dell XPS 13,Laptops,3,999,0.19,2427.57,2023-08-15,2023-08-25,Returned,Ahmedabad,India
ORD100468,CUST00580,Logitech MX Keys,Accessories,3,89,0.27,194.91,2023-01-27,2023-02-02,Processing,Kolkata,India
ORD100469,CUST00286,Logitech MX Keys,Accessories,5,89,0.2,356.0,2023-06-25,2023-07-05,Cancelled,Sydney,Australia
ORD100470,CUST00143,iPhone 15 Pro,Phones,5,999,0.27,3646.35,2023-08-28,2023-09-01,Processing,Melbourne,Australia
ORD100471,CUST00818,Apple Watch Ultra,Wearables,5,799,0.1,3595.5,2024-08-05,2024-08-15,Returned,Pune,India
ORD100472,CUST00211,ThinkPad X1,Laptops,3,1199,0.19,2913.57,2025-05-09,2025-05-22,Processing,Pune,India
ORD100473,CUST00496,Canon EOS R6,Cameras,3,2499,0.07,-6972.21,2023-07-09,2023-07-19,Cancelled,Dubai,UAE
ORD100474,CUST00074,Logitech MX Keys,Accessories,2,89,0.08,163.76,2023-06-02,2023-06-04,Cancelled,Dubai,UAE
ORD100475,CUST00832,Dell UltraSharp 27,Monitors,0,399,0.02,391.02,2023-06-06,2023-06-14,Cancelled,Dubai,UAE
ORD100476,CUST00431,Garmin Fenix 7,Wearables,3,699,0.15,1782.45,2023-02-12,2023-02-17,Delivered,Houston,USA
ORD100477,CUST00448,Canon EOS R6,Cameras,5,2499,0.03,12120.15,2024-03-03,2024-03-09,Delivered,Hyderabad,India
ORD100478,CUST00821,Samsung Galaxy S24,Phones,1,799,0.11,711.11,2022-04-22,2022-04-23,Delivered,Jaipur,India
ORD100479,CUST00131,ThinkPad X1,Laptops,5,1199,0.16,5035.8,2022-07-16,2022-07-28,Cancelled,Kolkata,India
ORD100480,CUST_GHOST_3,MacBook Air M3,Laptops,5,1099,1.8,5385.1,2023-11-23,2023-12-03,Processing,Surat,India
ORD100481,CUST00634,LG 4K Monitor,Monitors,2,449,0.07,835.14,2025-05-21,2025-05-31,Processing,Dubai,UAE
ORD100482,CUST00567,Mechanical Keyboard,Accessories,2,149,0.05,283.1,2025-04-11,2025-04-17,Shipped,Pune,India
ORD100483,CUST00018,,Monitors,2,399,0.16,670.32,2022-11-25,2022-11-27,Returned,Tokyo,Japan
ORD100484,CUST00128,DJI Mini 4 Pro,Drones,3,759,0.24,-1730.52,2022-07-15,2022-07-19,Cancelled,Ahmedabad,India
ORD100485,CUST00178,Pixel 8 Pro,Phones,4,699,0.18,2292.72,2023-03-28,2023-04-02,Delivered,Mumbai,India
ORD100486,CUST00882,Pixel 8 Pro,Phones,3,699,0.13,1824.39,2025-05-13,2025-05-27,Cancelled,London,UK
ORD100487,CUST00084,iPhone 15 Pro,Phones,2,999,0.03,1938.06,2024-04-16,2024-04-28,Cancelled,London,UK
ORD100488,CUST00769,iPad Pro 12.9,Tablets,4,1099,0.26,3253.04,2024-02-18,2024-02-19,Returned,Osaka,Japan
ORD100489,CUST00504,Sony WH-1000XM5,Audio,2,349,0.26,516.52,2024-06-13,2024-06-26,Returned,New York,USA
ORD100490,CUST00631,Logitech MX Keys,Accessories,1,89,0.15,75.65,2024-03-05,2024-02-29,Cancelled,Singapore,Singapore
ORD100491,CUST00080,iPhone 15 Pro,Phones,3,999,0.04,2877.12,2025-05-15,2025-05-29,Cancelled,Pune,India
ORD100492,CUST00362,Dell UltraSharp 27,Monitors,2,399,0.07,742.14,2024-04-09,2024-04-14,Shipped,Melbourne,Australia
ORD100493,CUST00899,AirPods Pro 2,Audio,2,249,0.11,443.22,2030-01-01,2024-08-20,Returned,Ahmedabad,India
ORD100494,CUST00023,Dell XPS 13,Laptops,0,999,0.21,3156.84,2024-03-07,2024-03-17,Processing,Los Angeles,USA
ORD100495,CUST_GHOST_14,Dell UltraSharp 27,Monitors,1,399,0.15,-339.15,2024-05-18,2024-05-20,Cancelled,Jaipur,India
ORD100496,CUST00267,Mechanical Keyboard,Accessories,2,149,0.08,274.16,2024-09-07,2024-09-10,Shipped,Ahmedabad,India
ORD100497,CUST00830,Garmin Fenix 7,Wearables,5,699,0.18,2865.9,2023-02-05,2023-02-19,Delivered,Chicago,USA
ORD100498,CUST00093,Mechanical Keyboard,Accessories,1,149,0.23,114.73,2022-11-22,2022-11-24,Returned,Melbourne,Australia
ORD100499,CUST00538,Apple Watch Ultra,Wearables,1,799,0.08,735.08,2023-06-07,2023-06-15,Shipped,Surat,India
ORD100500,CUST00191,iPad Pro 12.9,Tablets,4,1099,0.08,4044.32,2023-04-15,2023-04-22,Processing,Pune,India
ORD100501,CUST00095,Fitbit Charge 6,Wearables,1,149,0.07,138.57,2025-06-25,2025-06-26,Returned,Toronto,Canada
ORD100502,CUST00434,Samsung Galaxy S24,Phones,3,799,0.16,2013.48,2022-12-10,2022-12-14,Delivered,Kolkata,India
ORD100503,CUST00104,DJI Mini 4 Pro,Drones,1,759,0.02,743.82,2023-07-06,2023-07-20,Shipped,Dubai,UAE
ORD100504,CUST00378,ThinkPad X1,Laptops,4,1199,0.17,3980.68,2023-01-02,2023-01-05,Returned,Pune,India
ORD100505,CUST00176,Pixel 8 Pro,Phones,1,699,0.1,629.1,2023-07-12,2023-07-21,Delivered,Birmingham,UK
ORD100506,CUST00172,,Wearables,1,149,0.12,-131.12,2022-04-10,2022-04-18,Shipped,Hyderabad,India
ORD100507,CUST00588,Pixel 8 Pro,Phones,5,699,0.25,2621.25,2023-07-26,2023-08-03,Shipped,London,UK
ORD100508,CUST00166,Samsung Galaxy S24,Phones,1,799,0.21,631.21,2025-05-26,2025-06-08,Delivered,Bengaluru,India
ORD100509,CUST00472,Dell UltraSharp 27,Monitors,2,399,0.0,798.0,2024-12-19,2025-01-01,Cancelled,Sydney,Australia
ORD100510,CUST_GHOST_12,Dell UltraSharp 27,Monitors,5,399,0.16,1675.8,2024-12-11,2024-12-19,Returned,Los Angeles,USA
ORD100511,CUST00768,DJI Mini 4 Pro,Drones,5,759,0.22,2960.1,2024-04-09,2024-04-22,Processing,Birmingham,UK
ORD100512,CUST00512,LG 4K Monitor,Monitors,2,449,0.15,763.3,2022-09-16,2022-09-29,Delivered,Kolkata,India
ORD100513,CUST00863,Dell XPS 13,Laptops,0,999,0.3,3496.5,2023-09-04,2023-09-06,Returned,Houston,USA
ORD100514,CUST00025,Dell UltraSharp 27,Monitors,4,399,0.09,1452.36,2023-10-07,2023-10-15,Shipped,Osaka,Japan
ORD100515,CUST00654,Laptop Pro 15,Laptops,2,1299,0.13,2260.26,2022-10-29,2022-11-06,Returned,Osaka,Japan
ORD100516,CUST00146,iPad Pro 12.9,Tablets,3,1099,0.12,2901.36,2022-02-03,2022-02-07,Cancelled,Jaipur,India
ORD100517,CUST00477,Canon EOS R6,Cameras,4,2499,0.14,-8596.56,2024-01-31,2024-02-04,Cancelled,Hyderabad,India
ORD100518,CUST00150,LG 4K Monitor,Monitors,1,449,0.07,417.57,2022-07-27,2022-08-01,Processing,Delhi,India
ORD100519,CUST00670,Mechanical Keyboard,Accessories,4,149,0.27,435.08,2024-06-06,2024-06-08,Returned,Surat,India
ORD100520,CUST00042,Mechanical Keyboard,Accessories,5,149,1.8,618.35,2024-09-08,2024-09-10,Processing,New York,USA
ORD100521,CUST00170,iPhone 15 Pro,Phones,3,999,0.28,2157.84,2022-01-23,2022-01-25,Shipped,Tokyo,Japan
ORD100522,CUST00522,Apple Watch Ultra,Wearables,3,799,0.02,2349.06,2030-01-01,2023-04-04,Returned,Los Angeles,USA
ORD100523,CUST00818,Laptop Pro 15,Laptops,4,1299,0.12,4572.48,2025-06-09,2025-06-17,Processing,Singapore,Singapore
ORD100524,CUST00821,Logitech MX Keys,Accessories,3,89,0.11,237.63,2024-11-24,2024-12-04,Delivered,London,UK
ORD100525,CUST_GHOST_1,Canon EOS R6,Cameras,4,2499,0.23,7696.92,2025-01-27,2025-01-22,Returned,Birmingham,UK
ORD100526,CUST00387,Dell XPS 13,Laptops,2,999,0.28,1438.56,2023-11-08,2023-11-19,Cancelled,Tokyo,Japan
ORD100527,CUST00202,Sony WH-1000XM5,Audio,2,349,0.04,670.08,2022-07-10,2022-07-20,Cancelled,Jaipur,India
ORD100528,CUST00311,Dell UltraSharp 27,Monitors,2,399,0.01,-790.02,2022-01-25,2022-01-28,Shipped,Houston,USA
ORD100529,CUST00846,,Wearables,2,699,0.13,1216.26,2022-11-07,2022-11-14,Returned,Abu Dhabi,UAE
ORD100530,CUST00068,Sony WH-1000XM5,Audio,2,349,0.0,698.0,2022-12-01,2022-12-15,Delivered,Jaipur,India
ORD100531,CUST00170,Canon EOS R6,Cameras,1,2499,0.07,2324.07,2024-10-07,2024-10-09,Delivered,Sydney,Australia
ORD100532,CUST00382,Sony A7 IV Camera,Cameras,0,2499,0.19,6072.57,2024-08-18,2024-08-23,Returned,Dubai,UAE
ORD100533,CUST00335,Apple Watch Ultra,Wearables,3,799,0.19,1941.57,2024-12-14,2024-12-17,Returned,Birmingham,UK
ORD100534,CUST00252,Sony WH-1000XM5,Audio,5,349,0.23,1343.65,2023-04-09,2023-04-23,Delivered,Houston,USA
ORD100535,CUST00522,Canon EOS R6,Cameras,3,2499,0.1,6747.3,2023-09-08,2023-09-16,Cancelled,Delhi,India
ORD100536,CUST00264,Garmin Fenix 7,Wearables,3,699,0.24,1593.72,2022-08-07,2022-08-21,Shipped,Dubai,UAE
ORD100537,CUST00255,Pixel 8 Pro,Phones,2,699,0.26,1034.52,2024-08-08,2024-08-11,Delivered,Melbourne,Australia
ORD100538,CUST00761,Apple Watch Ultra,Wearables,5,799,0.11,3555.55,2024-03-29,2024-04-05,Returned,New York,USA
ORD100539,CUST00639,AirPods Pro 2,Audio,1,249,0.07,-231.57,2024-09-12,2024-09-23,Delivered,Osaka,Japan
ORD100540,CUST_GHOST_13,Logitech MX Keys,Accessories,1,89,0.13,77.43,2022-11-12,2022-11-19,Cancelled,Mumbai,India
ORD100541,CUST00242,Logitech MX Keys,Accessories,3,89,0.04,256.32,2024-09-23,2024-10-01,Cancelled,Abu Dhabi,UAE
ORD100542,CUST00241,iPhone 15 Pro,Phones,4,999,0.13,3476.52,2023-08-10,2023-08-14,Returned,Pune,India
ORD100543,CUST00608,Logitech MX Keys,Accessories,2,89,0.18,145.96,2024-02-11,2024-02-25,Delivered,Chennai,India
ORD100544,CUST00009,Dell XPS 13,Laptops,1,999,0.24,759.24,2022-11-04,2022-11-13,Cancelled,Manchester,UK
ORD100545,CUST00003,Dell XPS 13,Laptops,2,999,0.3,1398.6,2024-08-23,2024-08-26,Delivered,Hyderabad,India
ORD100546,CUST00847,AirPods Pro 2,Audio,3,249,0.2,597.6,2024-01-02,2024-01-13,Returned,Bengaluru,India
ORD100547,CUST00339,MacBook Air M3,Laptops,2,1099,0.27,1604.54,2022-07-24,2022-07-25,Returned,Bengaluru,India
ORD100548,CUST00197,MacBook Air M3,Laptops,5,1099,0.0,5495.0,2022-12-15,2022-12-22,Cancelled,Chennai,India
ORD100549,CUST00857,Sony WH-1000XM5,Audio,5,349,0.09,1587.95,2024-12-13,2024-12-15,Returned,Surat,India
ORD100550,CUST00873,iPad Pro 12.9,Tablets,1,1099,0.14,-945.14,2023-06-17,2023-06-20,Returned,Chennai,India
ORD100551,CUST00291,Canon EOS R6,Cameras,0,2499,0.07,11620.35,2030-01-01,2022-03-14,Processing,Sydney,Australia
ORD100552,CUST00368,,Phones,4,799,0.24,2428.96,2024-11-08,2024-11-13,Processing,Toronto,Canada
ORD100553,CUST00241,Dell UltraSharp 27,Monitors,4,399,0.24,1212.96,2023-09-26,2023-10-07,Processing,Kolkata,India
ORD100554,CUST00159,Pixel 8 Pro,Phones,4,699,0.04,2684.16,2022-03-17,2022-03-19,Delivered,Abu Dhabi,UAE
ORD100555,CUST_GHOST_14,ThinkPad X1,Laptops,2,1199,0.03,2326.06,2022-09-16,2022-09-19,Delivered,Surat,India
ORD100556,CUST00736,Logitech MX Keys,Accessories,3,89,0.17,221.61,2024-09-13,2024-09-20,Cancelled,Chennai,India
ORD100557,CUST00727,Apple Watch Ultra,Wearables,5,799,0.09,3635.45,2023-03-06,2023-03-14,Delivered,Los Angeles,USA
ORD100558,CUST00068,Samsung Galaxy S24,Phones,4,799,0.06,3004.24,2022-04-11,2022-04-12,Processing,Chicago,USA
ORD100559,CUST00408,Samsung Galaxy S24,Phones,4,799,0.14,2748.56,2023-10-25,2023-11-02,Shipped,New York,USA
ORD100560,CUST00770,LG 4K Monitor,Monitors,3,449,1.8,956.37,2025-03-06,2025-03-01,Shipped,Mumbai,India
ORD100561,CUST00499,Samsung Galaxy S24,Phones,3,799,0.12,-2109.36,2023-11-17,2023-11-20,Delivered,Hyderabad,India
ORD100562,CUST00285,Pixel 8 Pro,Phones,5,699,0.18,2865.9,2023-02-19,2023-03-03,Shipped,Houston,USA
ORD100563,CUST00729,MacBook Air M3,Laptops,1,1099,0.19,890.19,2023-12-04,2023-12-17,Returned,Los Angeles,USA
ORD100564,CUST00791,Logitech MX Keys,Accessories,1,89,0.03,86.33,2024-10-23,2024-10-27,Shipped,Hyderabad,India
ORD100565,CUST00401,Logitech MX Keys,Accessories,5,89,0.08,409.4,2024-12-18,2024-12-28,Returned,Singapore,Singapore
ORD100566,CUST00749,iPhone 15 Pro,Phones,4,999,0.23,3076.92,2022-03-22,2022-03-30,Returned,Dubai,UAE
ORD100567,CUST00468,AirPods Pro 2,Audio,5,249,0.3,871.5,2022-04-02,2022-04-07,Processing,Mumbai,India
ORD100568,CUST00811,LG 4K Monitor,Monitors,5,449,0.19,1818.45,2022-05-09,2022-05-17,Cancelled,London,UK
ORD100569,CUST00323,DJI Mini 4 Pro,Drones,5,759,0.07,3529.35,2025-04-25,2025-04-29,Cancelled,Jaipur,India
ORD100570,CUST_GHOST_18,AirPods Pro 2,Audio,0,249,0.25,186.75,2023-06-05,2023-06-12,Processing,Mumbai,India
ORD100571,CUST00842,Fitbit Charge 6,Wearables,2,149,0.01,295.02,2024-07-09,2024-07-13,Cancelled,Mumbai,India
ORD100572,CUST00822,LG 4K Monitor,Monitors,1,449,0.29,-318.79,2023-07-15,2023-07-24,Returned,Houston,USA
ORD100573,CUST00751,Laptop Pro 15,Laptops,5,1299,0.26,4806.3,2023-09-20,2023-10-03,Returned,Sydney,Australia
ORD100574,CUST00219,MacBook Air M3,Laptops,4,1099,0.3,3077.2,2024-12-29,2025-01-09,Returned,Surat,India
ORD100575,CUST00399,,Laptops,2,1199,0.28,1726.56,2025-02-22,2025-03-06,Processing,Pune,India
ORD100576,CUST00440,Apple Watch Ultra,Wearables,2,799,0.0,1598.0,2022-06-13,2022-06-19,Shipped,Manchester,UK
ORD100577,CUST00768,Laptop Pro 15,Laptops,1,1299,0.04,1247.04,2023-06-13,2023-06-16,Processing,Sydney,Australia
ORD100578,CUST00437,Sony WH-1000XM5,Audio,4,349,0.05,1326.2,2023-02-22,2023-03-06,Shipped,Los Angeles,USA
ORD100579,CUST00556,ThinkPad X1,Laptops,3,1199,0.09,3273.27,2025-01-28,2025-02-08,Delivered,Bengaluru,India
ORD100580,CUST00004,iPad Pro 12.9,Tablets,1,1099,0.26,813.26,2030-01-01,2023-05-08,Processing,Pune,India
ORD100581,CUST00513,ThinkPad X1,Laptops,4,1199,0.1,4316.4,2024-12-30,2025-01-07,Returned,Chennai,India
ORD100582,CUST00086,Canon EOS R6,Cameras,5,2499,0.08,11495.4,2023-12-31,2024-01-13,Delivered,Los Angeles,USA
ORD100583,CUST00559,Samsung Galaxy S24,Phones,4,799,0.24,-2428.96,2023-05-28,2023-06-09,Delivered,Singapore,Singapore
ORD100584,CUST00351,Dell XPS 13,Laptops,1,999,0.05,949.05,2022-11-25,2022-12-04,Returned,Kolkata,India
ORD100585,CUST_GHOST_12,Canon EOS R6,Cameras,3,2499,0.01,7422.03,2024-06-04,2024-06-06,Returned,Osaka,Japan
ORD100586,CUST00636,Dell UltraSharp 27,Monitors,2,399,0.05,758.1,2024-09-17,2024-09-30,Returned,Tokyo,Japan
ORD100587,CUST00800,Dell XPS 13,Laptops,2,999,0.25,1498.5,2024-10-09,2024-10-18,Cancelled,Chicago,USA
ORD100588,CUST00043,Logitech MX Keys,Accessories,3,89,0.06,250.98,2022-03-16,2022-03-24,Shipped,Mumbai,India
ORD100589,CUST00681,Garmin Fenix 7,Wearables,0,699,0.01,2076.03,2024-02-02,2024-02-13,Processing,Houston,USA
ORD100590,CUST00088,Laptop Pro 15,Laptops,3,1299,0.26,2883.78,2022-10-02,2022-10-16,Delivered,Singapore,Singapore
ORD100591,CUST00608,Fitbit Charge 6,Wearables,5,149,0.23,573.65,2022-10-06,2022-10-14,Cancelled,Dubai,UAE
ORD100592,CUST00831,Apple Watch Ultra,Wearables,3,799,0.04,2301.12,2022-03-08,2022-03-21,Processing,Ahmedabad,India
ORD100593,CUST00301,AirPods Pro 2,Audio,5,249,0.25,933.75,2022-03-21,2022-04-04,Delivered,Delhi,India
ORD100594,CUST00836,AirPods Pro 2,Audio,2,249,0.21,-393.42,2024-02-17,2024-02-20,Processing,New York,USA
ORD100595,CUST00373,LG 4K Monitor,Monitors,1,449,0.29,318.79,2022-06-03,2022-05-29,Processing,Tokyo,Japan
ORD100596,CUST00292,AirPods Pro 2,Audio,4,249,0.01,986.04,2023-11-03,2023-11-06,Delivered,Hyderabad,India
ORD100597,CUST00103,Fitbit Charge 6,Wearables,5,149,0.18,610.9,2024-01-13,2024-01-15,Delivered,Jaipur,India
ORD100598,CUST00188,,Accessories,3,89,0.27,194.91,2025-03-26,2025-03-30,Returned,Bengaluru,India
ORD100599,CUST00862,Pixel 8 Pro,Phones,1,699,0.08,643.08,2025-01-31,2025-02-13,Returned,Bengaluru,India
ORD100600,CUST_GHOST_17,Apple Watch Ultra,Wearables,5,799,1.8,2956.3,2023-09-01,2023-09-10,Processing,Chennai,India
ORD100601,CUST00900,Dell UltraSharp 27,Monitors,1,399,0.09,363.09,2024-05-10,2024-05-12,Processing,Jaipur,India
ORD100602,CUST00603,MacBook Air M3,Laptops,2,1099,0.02,2154.04,2022-01-09,2022-01-11,Cancelled,Delhi,India
ORD100603,CUST00110,Canon EOS R6,Cameras,3,2499,0.12,6597.36,2023-06-26,2023-06-29,Returned,Dubai,UAE
ORD100604,CUST00190,Pixel 8 Pro,Phones,1,699,0.1,629.1,2025-03-11,2025-03-23,Delivered,Toronto,Canada
ORD100605,CUST00726,Laptop Pro 15,Laptops,4,1299,0.07,-4832.28,2022-09-17,2022-09-20,Returned,Ahmedabad,India
ORD100606,CUST00897,LG 4K Monitor,Monitors,1,449,0.2,359.2,2023-07-14,2023-07-24,Shipped,Manchester,UK
ORD100607,CUST00217,Apple Watch Ultra,Wearables,2,799,0.02,1566.04,2025-06-09,2025-06-20,Cancelled,Kolkata,India
ORD100608,CUST00415,Fitbit Charge 6,Wearables,0,149,0.1,402.3,2025-04-24,2025-05-01,Returned,Surat,India
ORD100609,CUST00128,Sony WH-1000XM5,Audio,2,349,0.18,572.36,2030-01-01,2024-05-15,Returned,Manchester,UK
ORD100610,CUST00196,Laptop Pro 15,Laptops,1,1299,0.12,1143.12,2023-06-03,2023-06-15,Shipped,Abu Dhabi,UAE
ORD100611,CUST00688,Samsung Galaxy S24,Phones,5,799,0.04,3835.2,2023-05-25,2023-05-28,Delivered,Ahmedabad,India
ORD100612,CUST00701,Pixel 8 Pro,Phones,1,699,0.22,545.22,2024-03-19,2024-03-22,Shipped,Jaipur,India
ORD100613,CUST00216,ThinkPad X1,Laptops,5,1199,0.0,5995.0,2022-08-15,2022-08-29,Delivered,Houston,USA
ORD100614,CUST00148,ThinkPad X1,Laptops,3,1199,0.06,3381.18,2022-10-29,2022-11-10,Delivered,Los Angeles,USA
ORD100615,CUST_GHOST_16,Logitech MX Keys,Accessories,4,89,0.11,316.84,2023-07-18,2023-07-26,Shipped,Toronto,Canada
ORD100616,CUST00193,iPad Pro 12.9,Tablets,2,1099,0.12,-1934.24,2023-05-13,2023-05-21,Cancelled,Jaipur,India
